Time and date,Fp1,Fp2,F3,F4,T7,T8,F7,F8,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Battery,Event
[11:46:23.164 29/11/2023],-235261.8,-187813,-216735,-262768.9,-241601.2,-211523.8,-240283.1,-242403.5,0.05,0.00,1.02,-4,-2,-4,95,0
[11:46:23.168 29/11/2023],-235245.9,-187799.6,-216724.5,-262765.5,-241621.5,-211502.5,-240275,-242406.4,0.05,0.00,1.02,-4,-2,-4,95,0
[11:46:23.172 29/11/2023],-235211.8,-187770.6,-216693.3,-262728.3,-241599.4,-211446.4,-240243.8,-242388.7,0.05,0.00,1.02,-4,-2,-4,95,0
[11:46:23.176 29/11/2023],-235236.8,-187798.3,-216716.7,-262753.9,-241616.8,-211447.2,-240267.9,-242407.6,0.05,0.00,1.02,-4,-2,-4,95,0
[11:46:23.180 29/11/2023],-235243.7,-187800.9,-216714.5,-262779.9,-241627.8,-211499,-240272.6,-242395.6,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.184 29/11/2023],-235216.2,-187789.1,-216703.2,-262771.3,-241599.4,-211415.4,-240253,-242402.1,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.188 29/11/2023],-235164.4,-187734.4,-216651.6,-262710.9,-241567.7,-211397.6,-240205.7,-242351.5,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.192 29/11/2023],-235204.2,-187765.7,-216688.9,-262727.8,-241604.2,-211471.2,-240241.8,-242369.7,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.196 29/11/2023],-235261.4,-187811.8,-216740.3,-262759.7,-241619.4,-211513.9,-240288.5,-242390.5,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.200 29/11/2023],-235280.8,-187828.6,-216760.2,-262784.9,-241607.9,-211476.4,-240310.6,-242426,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.204 29/11/2023],-235227.4,-187787.3,-216704,-262768.3,-241588.8,-211420.3,-240266.8,-242415.7,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.208 29/11/2023],-235218.5,-187772.8,-216691.4,-262753.8,-241603.8,-211453.8,-240255,-242386.1,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.212 29/11/2023],-235241.3,-187792.1,-216710.1,-262761.7,-241616,-211502.1,-240267.3,-242382.4,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.216 29/11/2023],-235243.7,-187800.9,-216714.5,-262779.9,-241627.8,-211499,-240272.6,-242395.6,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.220 29/11/2023],-235195.8,-187757.3,-216670.5,-262747.2,-241601.3,-211454.5,-240235.6,-242374,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.224 29/11/2023],-235196,-187762.8,-216676.9,-262744.3,-241599.4,-211448.1,-240239.3,-242382.4,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.228 29/11/2023],-235221,-187784.2,-216708.2,-262769.8,-241602.5,-211437.5,-240267.2,-242393.1,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.232 29/11/2023],-235238.5,-187791.8,-216724.8,-262787.5,-241578.8,-211430.4,-240282.2,-242399.1,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.236 29/11/2023],-235177.8,-187736.4,-216662.7,-262758.8,-241563.9,-211448,-240233,-242371.5,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.240 29/11/2023],-235149.1,-187712,-216635.4,-262728,-241583.1,-211436,-240206.5,-242345.2,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.244 29/11/2023],-235216.9,-187774,-216693.6,-262779.9,-241627.2,-211425.3,-240258.7,-242386.2,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.248 29/11/2023],-235209.3,-187767,-216689.8,-262786.2,-241607.1,-211427,-240257.9,-242393.1,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.252 29/11/2023],-235181.3,-187734.2,-216662.3,-262746.5,-241560,-211422.9,-240232.2,-242363.8,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.256 29/11/2023],-235164.8,-187733.5,-216644,-262743.8,-241580.1,-211365.1,-240223.1,-242371.1,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.260 29/11/2023],-235188.9,-187754.1,-216660.2,-262759,-241564.4,-211369.8,-240237.3,-242379.1,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.264 29/11/2023],-235225.2,-187786.7,-216694.8,-262783.4,-241596.2,-211469.5,-240263.6,-242380,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.268 29/11/2023],-235184.9,-187749.5,-216659.4,-262771.2,-241577,-211454.9,-240236.1,-242368.3,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.272 29/11/2023],-235147.6,-187720,-216627.7,-262741.2,-241577.9,-211447.6,-240204.4,-242356.1,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.276 29/11/2023],-235199.8,-187740.8,-216640.1,-262751.2,-241605.5,-211467.3,-240228.5,-242366.7,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.280 29/11/2023],-235218.7,-187762.3,-216653,-262736,-241567.5,-211429.1,-240204.2,-242353.5,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.284 29/11/2023],-235254.1,-187796.6,-216681.6,-262767.2,-241580.6,-211408.1,-240227.4,-242382.1,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.288 29/11/2023],-235251.1,-187796.1,-216681.2,-262767.4,-241592.3,-211429,-240226.7,-242377.5,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.292 29/11/2023],-235263.8,-187803.2,-216692.2,-262731.9,-241578.5,-211466.1,-240245.4,-242370.5,0.05,0.00,1.02,-4,-2,-4,95,0
[11:46:23.296 29/11/2023],-235243.9,-187779.5,-216675.5,-262710.8,-241579.7,-211443.7,-240226.6,-242359.5,0.05,0.00,1.02,-4,-2,-4,95,0
[11:46:23.300 29/11/2023],-235287.7,-187829.3,-216724.9,-262769.7,-241605,-211429.1,-240266.5,-242392.5,0.05,0.00,1.02,-4,-2,-4,95,0
[11:46:23.304 29/11/2023],-235276.9,-187819.3,-216717.4,-262792.7,-241630.2,-211451.3,-240266,-242401.8,0.05,0.00,1.02,-4,-2,-4,95,0
[11:46:23.308 29/11/2023],-235206.6,-187754,-216650.7,-262742.4,-241583.3,-211414.9,-240204.9,-242361.3,0.05,0.00,1.02,-4,-2,-4,95,0
[11:46:23.312 29/11/2023],-235237.7,-187781.9,-216675.7,-262744.6,-241593.3,-211422.7,-240224.9,-242375.6,0.05,0.00,1.02,-4,-2,-4,95,0
[11:46:23.316 29/11/2023],-235261.4,-187801.7,-216693.7,-262772.7,-241583.4,-211440.7,-240244.5,-242390.6,0.05,0.00,1.02,-4,-2,-4,95,0
[11:46:23.320 29/11/2023],-235246.9,-187792.3,-216685.7,-262768.8,-241566.8,-211463.7,-240231.1,-242381.1,0.05,0.00,1.02,-4,-2,-4,95,0
[11:46:23.324 29/11/2023],-235201.2,-187753.3,-216643,-262729.9,-241576.5,-211420,-240189,-242346.6,0.05,0.00,1.02,-4,-2,-4,95,0
[11:46:23.328 29/11/2023],-235223.1,-187762.3,-216656.2,-262728.5,-241580.1,-211445.4,-240203.4,-242356.9,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.332 29/11/2023],-235260.3,-187797,-216697.8,-262738.5,-241605,-211437,-240240.2,-242373.9,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.336 29/11/2023],-235287.7,-187829.3,-216724.9,-262769.7,-241605,-211429.1,-240266.5,-242392.5,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.340 29/11/2023],-235276.9,-187819.3,-216717.4,-262792.7,-241630.2,-211451.3,-240266,-242401.8,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.344 29/11/2023],-235206.6,-187754,-216650.7,-262742.4,-241583.3,-211414.9,-240204.9,-242361.3,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.348 29/11/2023],-235237.7,-187781.9,-216675.7,-262744.6,-241593.3,-211422.7,-240224.9,-242375.6,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.352 29/11/2023],-235261.4,-187801.7,-216693.7,-262772.7,-241583.4,-211440.7,-240244.5,-242390.6,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.356 29/11/2023],-235246.9,-187792.3,-216685.7,-262768.8,-241566.8,-211463.7,-240231.1,-242381.1,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.360 29/11/2023],-235201.2,-187753.3,-216643,-262729.9,-241576.5,-211420,-240189,-242346.6,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.364 29/11/2023],-235229.4,-187780.5,-216668.2,-262740.2,-241596.3,-211425.9,-240213.8,-242362.3,0.05,-0.02,1.02,-4,-2,-4,95,0
[11:46:23.368 29/11/2023],-235259.3,-187809.5,-216687.5,-262774.3,-241583.6,-211425.5,-240235.4,-242387.2,0.05,-0.02,1.02,-4,-2,-4,95,0
[11:46:23.372 29/11/2023],-235264.6,-187817,-216690.4,-262789.7,-241590.9,-211407.1,-240240.8,-242398,0.05,-0.02,1.02,-4,-2,-4,95,0
[11:46:23.376 29/11/2023],-235224.3,-187778.4,-216658.3,-262757.3,-241564.1,-211422.5,-240213.5,-242367.5,0.05,-0.02,1.02,-4,-2,-4,95,0
[11:46:23.380 29/11/2023],-235218.2,-187774.5,-216649.5,-262737,-241587,-211412.4,-240206.5,-242358.1,0.05,-0.02,1.02,-4,-2,-4,95,0
[11:46:23.384 29/11/2023],-235256.8,-187811.9,-216681.1,-262767.3,-241609,-211411.2,-240240.9,-242386.3,0.05,-0.02,1.02,-4,-2,-4,95,0
[11:46:23.388 29/11/2023],-235277.7,-187831.4,-216709.7,-262785.4,-241617.2,-211434.3,-240259.9,-242401.4,0.05,-0.02,1.02,-4,-2,-4,95,0
[11:46:23.392 29/11/2023],-235254.7,-187812.4,-216689.6,-262755.3,-241574.2,-211380,-240236.3,-242395.8,0.05,-0.02,1.02,-4,-2,-4,95,0
[11:46:23.396 29/11/2023],-235287.8,-187841.2,-216724.6,-262764.5,-241590.3,-211488.7,-240266.9,-242396.4,0.05,-0.02,1.02,-4,-2,-4,95,0
[11:46:23.400 29/11/2023],-235277.6,-187827.3,-216705.8,-262766.1,-241585.3,-211463,-240254.1,-242403.2,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.404 29/11/2023],-235311.4,-187863,-216739.8,-262784.4,-241590.9,-211484.4,-240281.7,-242413.7,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.408 29/11/2023],-235272.2,-187826.7,-216706.2,-262769.8,-241608.4,-211412.3,-240255.2,-242396,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.412 29/11/2023],-235230.9,-187782.9,-216657.7,-262729.4,-241572.8,-211429.2,-240217.9,-242370.1,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.416 29/11/2023],-235265.3,-187812.4,-216686.5,-262749.3,-241584,-211466.9,-240244.5,-242391.9,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.420 29/11/2023],-235266.5,-187832.5,-216703.6,-262809.1,-241618.5,-211453.8,-240269.6,-242406.7,0.03,-0.02,1.02,-4,-2,-4,95,0
[11:46:23.424 29/11/2023],-235229.8,-187795.4,-216664.8,-262785.4,-241577.9,-211433,-240237.7,-242391.6,0.03,-0.02,1.02,-4,-2,-4,95,0
[11:46:23.428 29/11/2023],-235244.7,-187807.2,-216671.5,-262779.9,-241577.7,-211456.4,-240246.3,-242395.7,0.03,-0.02,1.02,-4,-2,-4,95,0
[11:46:23.432 29/11/2023],-235260.5,-187822.2,-216683.3,-262794,-241607.5,-211461,-240257.2,-242399.8,0.03,-0.02,1.02,-4,-2,-4,95,0
[11:46:23.436 29/11/2023],-235306.6,-187859.1,-216741.9,-262802,-241618.5,-211522.4,-240287.4,-242413.3,0.03,-0.02,1.02,-4,-2,-4,95,0
[11:46:23.440 29/11/2023],-235270.1,-187831.6,-216712,-262808.2,-241610.7,-211481.1,-240260.4,-242410.5,0.03,-0.02,1.02,-4,-2,-4,95,0
[11:46:23.444 29/11/2023],-235220.1,-187794.2,-216667.4,-262774.9,-241601.2,-211417.1,-240218.4,-242389.1,0.03,-0.02,1.02,-4,-2,-4,95,0
[11:46:23.448 29/11/2023],-235240.1,-187808.9,-216681.9,-262772.5,-241610.9,-211438.3,-240237.4,-242391.3,0.03,-0.02,1.02,-4,-2,-4,95,0
[11:46:23.452 29/11/2023],-235271.6,-187835.7,-216706.5,-262797.4,-241625.3,-211447.3,-240268.4,-242403.6,0.03,-0.02,1.02,-4,-2,-4,95,0
[11:46:23.456 29/11/2023],-235266.5,-187832.5,-216703.6,-262809.1,-241618.5,-211453.8,-240269.6,-242406.7,0.03,-0.02,1.02,-4,-2,-4,95,0
[11:46:23.460 29/11/2023],-235229.8,-187795.4,-216664.8,-262785.4,-241577.9,-211433,-240237.7,-242391.6,0.03,-0.02,1.02,-4,-2,-4,95,0
[11:46:23.464 29/11/2023],-235244.7,-187807.2,-216671.5,-262779.9,-241577.7,-211456.4,-240246.3,-242395.7,0.03,-0.02,1.02,-4,-2,-4,95,0
[11:46:23.468 29/11/2023],-235260.5,-187822.2,-216683.3,-262794,-241607.5,-211461,-240257.2,-242399.8,0.03,-0.02,1.02,-4,-2,-4,95,0
[11:46:23.472 29/11/2023],-235269,-187833.5,-216693.6,-262809,-241622.8,-211459.2,-240265.4,-242413.1,0.05,0.00,1.02,-4,-2,-4,95,0
[11:46:23.476 29/11/2023],-235209,-187783.2,-216643.2,-262776.3,-241587.8,-211443.7,-240221.5,-242372.4,0.05,0.00,1.02,-4,-2,-4,95,0
[11:46:23.480 29/11/2023],-235199,-187777.8,-216636.6,-262757.2,-241589.2,-211426.6,-240217.1,-242366,0.05,0.00,1.02,-4,-2,-4,95,0
[11:46:23.484 29/11/2023],-235245.4,-187825.9,-216699.6,-262786.7,-241593,-211474.6,-240256.4,-242386.8,0.05,0.00,1.02,-4,-2,-4,95,0
[11:46:23.488 29/11/2023],-235226.8,-187808.8,-216683.4,-262781.3,-241606.8,-211450.8,-240248.3,-242382.4,0.05,0.00,1.02,-4,-2,-4,95,0
[11:46:23.492 29/11/2023],-235183.5,-187775,-216644.4,-262739.9,-241589.4,-211386.3,-240211.2,-242353.9,0.05,0.00,1.02,-4,-2,-4,95,0
[11:46:23.496 29/11/2023],-235191.7,-187786.9,-216657.4,-262752.1,-241575.6,-211418.2,-240222.7,-242365.4,0.05,0.00,1.02,-4,-2,-4,95,0
[11:46:23.500 29/11/2023],-235209.9,-187811.5,-216675.1,-262772.7,-241588.3,-211444.9,-240234.2,-242371.2,0.05,0.00,1.02,-4,-2,-4,95,0
[11:46:23.504 29/11/2023],-235194.2,-187801.9,-216656.6,-262776.2,-241580.6,-211449.3,-240217.6,-242366.8,0.05,0.00,1.02,-4,-2,-4,95,0
[11:46:23.508 29/11/2023],-235213.8,-187798,-216670.3,-262776.6,-241599.4,-211406.2,-240230.8,-242383,0.03,0.00,1.00,-4,-2,-4,95,0
[11:46:23.512 29/11/2023],-235189.3,-187773.4,-216650.4,-262746.5,-241587,-211386,-240210.3,-242365.8,0.03,0.00,1.00,-4,-2,-4,95,0
[11:46:23.516 29/11/2023],-235216.2,-187804.1,-216675.3,-262773.1,-241589.8,-211425.5,-240230.3,-242381.6,0.03,0.00,1.00,-4,-2,-4,95,0
[11:46:23.520 29/11/2023],-235245.4,-187825.9,-216699.6,-262786.7,-241593,-211474.6,-240256.4,-242386.8,0.03,0.00,1.00,-4,-2,-4,95,0
[11:46:23.524 29/11/2023],-235226.8,-187808.8,-216683.4,-262781.3,-241606.8,-211450.8,-240248.3,-242382.4,0.03,0.00,1.00,-4,-2,-4,95,0
[11:46:23.528 29/11/2023],-235183.5,-187775,-216644.4,-262739.9,-241589.4,-211386.3,-240211.2,-242353.9,0.03,0.00,1.00,-4,-2,-4,95,0
[11:46:23.532 29/11/2023],-235211.8,-187816.3,-216680.4,-262758.8,-241560,-211394.9,-240238.8,-242363,0.03,0.00,1.00,-4,-2,-4,95,0
[11:46:23.536 29/11/2023],-235233.4,-187835.4,-216707.2,-262796.3,-241581.9,-211409.6,-240266.8,-242392.1,0.03,0.00,1.00,-4,-2,-4,95,0
[11:46:23.540 29/11/2023],-235180.9,-187785.7,-216658,-262770.3,-241577,-211429.3,-240222.9,-242373,0.03,-0.02,1.02,-4,-2,-4,95,0
[11:46:23.544 29/11/2023],-235139.9,-187755.8,-216611,-262732.4,-241550.7,-211384.7,-240174,-242335,0.03,-0.02,1.02,-4,-2,-4,95,0
[11:46:23.548 29/11/2023],-235170.1,-187781.6,-216637.7,-262743.1,-241579.4,-211377.8,-240197.3,-242361.6,0.03,-0.02,1.02,-4,-2,-4,95,0
[11:46:23.552 29/11/2023],-235210,-187812.9,-216671.4,-262767.7,-241613.3,-211398,-240234.8,-242377.3,0.03,-0.02,1.02,-4,-2,-4,95,0
[11:46:23.556 29/11/2023],-235220.6,-187822.7,-216685.4,-262782.8,-241610.5,-211461.9,-240249.5,-242377.4,0.03,-0.02,1.02,-4,-2,-4,95,0
[11:46:23.560 29/11/2023],-235166.2,-187772.9,-216637.5,-262750.5,-241593.1,-211440.2,-240206.5,-242350.7,0.03,-0.02,1.02,-4,-2,-4,95,0
[11:46:23.564 29/11/2023],-235176.6,-187783.8,-216646.9,-262739.2,-241571.9,-211415,-240212,-242350.4,0.03,-0.02,1.02,-4,-2,-4,95,0
[11:46:23.568 29/11/2023],-235211.8,-187816.3,-216680.4,-262758.8,-241560,-211394.9,-240238.8,-242363,0.03,-0.02,1.02,-4,-2,-4,95,0
[11:46:23.572 29/11/2023],-235233.4,-187835.4,-216707.2,-262796.3,-241581.9,-211409.6,-240266.8,-242392.1,0.03,-0.02,1.02,-4,-2,-4,95,0
[11:46:23.576 29/11/2023],-235180.9,-187785.7,-216658,-262770.3,-241577,-211429.3,-240222.9,-242373,0.03,-0.02,1.02,-4,-2,-4,95,0
[11:46:23.580 29/11/2023],-235167.1,-187766.7,-216640.6,-262736.3,-241563.4,-211458.8,-240204.5,-242340.3,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.584 29/11/2023],-235211.6,-187804.4,-216679.4,-262770.4,-241603.8,-211444,-240236.5,-242362.9,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.588 29/11/2023],-235248.5,-187839.4,-216717.8,-262807.7,-241641.7,-211441.7,-240270.4,-242393.8,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.592 29/11/2023],-235207.9,-187810.1,-216685.5,-262796.7,-241605.2,-211438.2,-240240.8,-242389.9,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.596 29/11/2023],-235181.2,-187785.5,-216660.2,-262744.6,-241553.3,-211437.1,-240209.4,-242353.1,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.600 29/11/2023],-235220.8,-187815.5,-216697.7,-262776.5,-241605.8,-211460.2,-240246.3,-242378.7,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.604 29/11/2023],-235239.5,-187829.7,-216715.6,-262799.4,-241612,-211417.5,-240267,-242387,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.608 29/11/2023],-235191.4,-187786,-216675.8,-262783.5,-241570.4,-211347.9,-240233.5,-242375.9,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.612 29/11/2023],-235141.7,-187733.4,-216631.9,-262734.5,-241587.2,-211387.8,-240197.7,-242335.2,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.616 29/11/2023],-235208,-187801.7,-216690,-262763.5,-241568.8,-211379.3,-240237.6,-242361.5,0.05,0.00,1.02,-4,-2,-4,95,0
[11:46:23.620 29/11/2023],-235220.4,-187820.9,-216705.8,-262793.8,-241596.3,-211432.5,-240251.9,-242382.8,0.05,0.00,1.02,-4,-2,-4,95,0
[11:46:23.624 29/11/2023],-235166.5,-187770.5,-216658,-262758,-241579.4,-211437.8,-240207.2,-242354.7,0.05,0.00,1.02,-4,-2,-4,95,0
[11:46:23.628 29/11/2023],-235175.3,-187775.6,-216663.5,-262751,-241580.8,-211443.8,-240211,-242358.5,0.05,0.00,1.02,-4,-2,-4,95,0
[11:46:23.632 29/11/2023],-235198.8,-187791,-216683,-262773.8,-241591.8,-211470.4,-240227.7,-242369.4,0.05,0.00,1.02,-4,-2,-4,95,0
[11:46:23.636 29/11/2023],-235209.7,-187798.8,-216697.8,-262798.1,-241590.5,-211477.6,-240241.2,-242379.8,0.05,0.00,1.02,-4,-2,-4,95,0
[11:46:23.640 29/11/2023],-235177.9,-187773.5,-216673,-262786,-241582.9,-211415.5,-240217.1,-242376,0.05,0.00,1.02,-4,-2,-4,95,0
[11:46:23.644 29/11/2023],-235149.8,-187746.7,-216639.7,-262767.2,-241580.7,-211321,-240191.3,-242369.4,0.05,0.00,1.02,-4,-2,-4,95,0
[11:46:23.648 29/11/2023],-235157.9,-187749.2,-216640.3,-262776,-241588.1,-211371.4,-240198.3,-242370.8,0.05,0.00,1.02,-4,-2,-4,95,0
[11:46:23.652 29/11/2023],-235208,-187801.7,-216690,-262763.5,-241568.8,-211379.3,-240237.6,-242361.5,0.05,0.00,1.02,-4,-2,-4,95,0
[11:46:23.656 29/11/2023],-235220.4,-187820.9,-216705.8,-262793.8,-241596.3,-211432.5,-240251.9,-242382.8,0.05,0.00,1.02,-4,-2,-4,95,0
[11:46:23.660 29/11/2023],-235113.6,-187704.4,-216602.2,-262737,-241575.8,-211393,-240168.5,-242336.1,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.664 29/11/2023],-235150.9,-187739.2,-216636.4,-262756.5,-241579.3,-211413.7,-240197.1,-242346.7,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.668 29/11/2023],-235201.2,-187788.6,-216684.2,-262791.5,-241581,-211403.8,-240234.5,-242371.3,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.672 29/11/2023],-235189.3,-187778.6,-216676,-262794.1,-241583.3,-211400,-240224.5,-242372.3,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.676 29/11/2023],-235158.7,-187753.4,-216646,-262754.4,-241566,-211417.5,-240195.6,-242341.6,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.680 29/11/2023],-235194.4,-187792.8,-216680.1,-262780.1,-241601.1,-211456.3,-240225,-242368.8,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.684 29/11/2023],-235235.5,-187831.1,-216721.9,-262803.3,-241619.9,-211483.9,-240261.7,-242385.3,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.688 29/11/2023],-235182.1,-187767,-216664.1,-262790.8,-241602.3,-211437.6,-240221.3,-242375.3,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.692 29/11/2023],-235143,-187734.6,-216630.9,-262777.3,-241595.1,-211408.9,-240193.4,-242362.4,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.696 29/11/2023],-235113.6,-187704.4,-216602.2,-262737,-241575.8,-211393,-240168.5,-242336.1,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.700 29/11/2023],-235150.9,-187739.2,-216636.4,-262756.5,-241579.3,-211413.7,-240197.1,-242346.7,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.704 29/11/2023],-235201.2,-187788.6,-216684.2,-262791.5,-241581,-211403.8,-240234.5,-242371.3,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.708 29/11/2023],-235189.3,-187778.6,-216676,-262794.1,-241583.3,-211400,-240224.5,-242372.3,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.712 29/11/2023],-235158.7,-187753.4,-216646,-262754.4,-241566,-211417.5,-240195.6,-242341.6,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.716 29/11/2023],-235194.4,-187792.8,-216680.1,-262780.1,-241601.1,-211456.3,-240225,-242368.8,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.720 29/11/2023],-235235.5,-187831.1,-216721.9,-262803.3,-241619.9,-211483.9,-240261.7,-242385.3,0.03,0.00,1.02,-4,-2,-4,95,0
[11:46:23.724 29/11/2023],-235235.1,-187835,-216724.7,-262817.4,-241644.8,-211452.1,-240270.2,-242403.5,0.05,0.00,1.02,-4,-2,-4,95,0
[11:46:23.728 29/11/2023],-235144.5,-187728.9,-216642.1,-262735.6,-241594.7,-211331.6,-240189.8,-242387.3,0.05,0.00,1.02,-4,-2,-4,95,0
[11:46:23.732 29/11/2023],-235193.7,-187774,-216690.3,-262766.7,-241603.8,-211396.9,-240234.1,-242348.8,0.05,0.00,1.02,-4,-2,-4,95,0
[11:46:23.736 29/11/2023],-235202.1,-187785.7,-216699.8,-262794.4,-241602.1,-211463.1,-240245.8,-242367.4,0.05,0.00,1.02,-4,-2,-4,95,0
[11:46:23.740 29/11/2023],-235160,-187746.6,-216656.3,-262777.5,-241588.4,-211422.1,-240210.6,-242363.4,0.05,0.00,1.02,-4,-2,-4,95,0
[11:46:23.744 29/11/2023],-235164.1,-187751.1,-216661.9,-262768.3,-241597.8,-211424.3,-240215.3,-242358.3,0.05,0.00,1.02,-4,-2,-4,95,0
[11:46:23.748 29/11/2023],-235195.7,-187777.7,-216690.6,-262781.1,-241614,-211462.3,-240235.4,-242361.7,0.05,0.00,1.02,-4,-2,-4,95,0
[11:46:23.752 29/11/2023],-235209,-187786.7,-216702.9,-262793.6,-241617.8,-211456.2,-240244.7,-242360.2,0.05,0.00,1.02,-4,-2,-4,95,0
[11:46:23.756 29/11/2023],-235156.3,-187739.2,-216652.5,-262779.9,-241603.2,-211378.8,-240208.2,-242342.4,0.05,0.00,1.02,-4,-2,-4,95,0
[11:46:23.760 29/11/2023],-235130.1,-187718.1,-216624.3,-262746.4,-241584.7,-211353.7,-240180.1,-242333.6,0.05,0.00,1.02,-4,-2,-4,95,0
[11:46:23.764 29/11/2023],-235144.5,-187728.9,-216642.1,-262735.6,-241594.7,-211331.6,-240189.8,-242327.6,0.05,0.00,1.02,-4,-2,-4,95,0
[11:46:23.768 29/11/2023],-235193.7,-187774,-216690.3,-262766.7,-241603.8,-211396.9,-240234.1,-242348.8,0.05,0.00,1.02,-4,-2,-4,95,0
[11:46:23.772 29/11/2023],-235142.6,-187717.8,-216632.4,-262775.7,-241602.1,-211463.1,-240245.8,-242367.4,0.05,0.00,1.02,-4,-2,-4,95,0
[11:46:23.776 29/11/2023],-235100.3,-187677.6,-216591.5,-262731.2,-241562.4,-211393.5,-240160.6,-242287.2,0.05,0.00,1.02,-4,-2,-4,95,0
[11:46:23.780 29/11/2023],-235111.2,-187689.2,-216598.3,-262746.1,-241575.7,-211321.4,-240172.6,-242304.8,0.03,0.00,1.00,-4,-2,-4,95,0
[11:46:23.784 29/11/2023],-235131.2,-187709,-216617.5,-262766.8,-241584.6,-211301.9,-240186.8,-242307.6,0.03,0.00,1.00,-4,-2,-4,95,0
[11:46:23.788 29/11/2023],-235114.1,-187695.2,-216607.9,-262767.8,-241576.6,-211399,-240175.7,-242295.8,0.03,0.00,1.00,-4,-2,-4,95,0
[11:46:23.792 29/11/2023],-235080.3,-187660.3,-216574.5,-262722.3,-241559.5,-211398.4,-240141.8,-242265.9,0.03,0.00,1.00,-4,-2,-4,95,0
[11:46:23.796 29/11/2023],-235128.2,-187710.8,-216620,-262751.2,-241576.5,-211328.7,-240181.3,-242323.8,0.03,0.00,1.00,-4,-2,-4,95,0
